Epoch,Training Loss,Validation Loss,Test Loss,Training Accuracy,Validation Accuracy,Test Accuracy,Training Precision,Training Recall,Training F1-Score,Validation Precision,Validation Recall,Validation F1-Score,Test Precision,Test Recall,Test F1-Score,Epoch Duration,Training Top-5 Accuracy,Validation Top-5 Accuracy,Test Top-5 Accuracy
12,3.3969804819892433,1.4255543947219849,1.2723729610443115,0.5,0.5,0.5,0.7352941176470589,0.25,0.5,1.0,0.25,0.5,1.0,0.25,0.5,11.921318054199219,0.3333333333333333,0.3333333333333333,0.3333333333333333
13,1.309548441101523,33.11954879760742,33.31033706665039,0.5294117647058824,0.5,0.5,1.0,0.5298245614035088,0.5294117647058824,0.5,0.25,0.5,0.5,0.25,0.5,11.526886701583862,0.5277777777777777,0.3333333333333333,0.3333333333333333
14,28.488240354201373,2.71466064453125,2.6362721920013428,0.5,0.5,0.3333333333333333,0.8529411764705882,0.25,0.5,1.0,0.5,0.5,1.0,0.2,0.3333333333333333,10.941390991210938,0.3333333333333333,0.4949494949494949,0.25
15,2.3627695897046257,1.8980379104614258,1.5278393030166626,0.4411764705882353,0.5,0.5,1.0,0.4356060606060606,0.4411764705882353,1.0,0.25,0.5,1.0,0.25,0.5,12.423585653305054,0.42882404951370473,0.3333333333333333,0.3333333333333333
16,1.7888921639498543,1.0618722438812256,1.1887680292129517,0.5294117647058824,0.5,0.5,1.0,0.5449735449735449,0.5294117647058824,1.0,0.25,0.5,1.0,0.25,0.5,11.994612693786621,0.48484848484848486,0.3333333333333333,0.3333333333333333
17,1.3935742097742416,1.773622751235962,1.6193023920059204,0.5294117647058824,0.5,0.5,1.0,0.5335968379446641,0.5294117647058824,1.0,0.25,0.5,1.0,0.25,0.5,11.537430047988892,0.5142857142857142,0.3333333333333333,0.3333333333333333
18,1.274132610339781,3.5823769569396973,4.240176200866699,0.6764705882352942,0.5,0.5,1.0,0.6770833333333333,0.6764705882352942,1.0,0.25,0.5,1.0,0.25,0.5,10.829853057861328,0.6761904761904762,0.3333333333333333,0.3333333333333333
19,9.178682663861442,1.6787738800048828,2.039191961288452,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.25,0.5,1.0,0.25,0.5,12.383419036865234,0.4960767218831734,0.3333333333333333,0.3333333333333333
20,1.5111691732616985,1.5756759643554688,1.780753254890442,0.5882352941176471,0.5,0.5,1.0,0.6349206349206349,0.5882352941176471,1.0,0.25,0.5,1.0,0.25,0.5,11.923731803894043,0.5492424242424243,0.3333333333333333,0.3333333333333333
21,1.7184802223654354,1.948486566543579,1.6720811128616333,0.5294117647058824,0.5,0.5,1.0,0.5377777777777778,0.5294117647058824,1.0,0.25,0.5,1.0,0.25,0.5,11.397272109985352,0.5018315018315018,0.3333333333333333,0.3333333333333333
22,1.9846616492551916,3.5142455101013184,5.3178324699401855,0.5294117647058824,0.5,0.5,1.0,0.5913978494623655,0.5294117647058824,1.0,0.25,0.5,1.0,0.25,0.5,10.915457010269165,0.43333333333333335,0.3333333333333333,0.3333333333333333
23,4.206459655481226,1.1422194242477417,1.049098253250122,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.25,0.5,1.0,0.25,0.5,12.595401048660278,0.37916219119226635,0.3333333333333333,0.3333333333333333
24,1.3800510939429789,3.0927793979644775,2.5437827110290527,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.25,0.5,1.0,0.25,0.5,11.855952024459839,0.4960767218831734,0.3333333333333333,0.3333333333333333
25,3.578068263390485,2.557245969772339,2.1272060871124268,0.5,0.5,0.5,1.0,0.25,0.5,1.0,0.25,0.5,1.0,0.25,0.5,11.512747764587402,0.3333333333333333,0.3333333333333333,0.3333333333333333
26,2.3095113740247837,5.373844623565674,4.542029857635498,0.47058823529411764,0.5,0.5,1.0,0.24242424242424243,0.47058823529411764,1.0,0.25,0.5,1.0,0.25,0.5,11.036711931228638,0.32,0.3333333333333333,0.3333333333333333
27,4.933324869941263,1.3086330890655518,1.7495652437210083,0.5,0.5,0.3333333333333333,0.9705882352941176,0.5,0.5,1.0,0.5,0.5,1.0,0.2,0.3333333333333333,12.616661787033081,0.37916219119226635,0.4505494505494506,0.25
28,1.4921411065494312,2.0778656005859375,2.2487268447875977,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.25,0.5,1.0,0.25,0.5,12.011882543563843,0.48894783377542006,0.3333333333333333,0.3333333333333333
29,2.2230604746762443,1.0604695081710815,1.0681079626083374,0.5,0.5,0.5,1.0,0.25,0.5,1.0,0.25,0.5,1.0,0.25,0.5,11.58917498588562,0.3333333333333333,0.3333333333333333,0.3333333333333333
30,1.277471481000676,7.253186225891113,6.246374607086182,0.5588235294117647,0.5,0.5,1.0,0.5708333333333333,0.5588235294117647,1.0,0.25,0.5,1.0,0.25,0.5,11.072810411453247,0.5392953929539296,0.3333333333333333,0.3333333333333333
31,7.005589275413727,18.779752731323242,20.24582862854004,0.5294117647058824,0.5,0.5,1.0,0.5586206896551724,0.5294117647058824,1.0,0.25,0.5,1.0,0.25,0.5,12.424258708953857,0.4624505928853755,0.3333333333333333,0.3333333333333333
32,18.85846160439884,1.4078736305236816,1.4216564893722534,0.5,0.5,0.5,1.0,0.25,0.5,1.0,0.25,0.5,1.0,0.25,0.5,11.83412480354309,0.3333333333333333,0.3333333333333333,0.3333333333333333
33,1.2950183714137358,2.844003200531006,2.4223930835723877,0.6176470588235294,0.5,0.5,1.0,0.6287878787878788,0.6176470588235294,1.0,0.25,0.5,1.0,0.25,0.5,11.519102811813354,0.6091954022988506,0.3333333333333333,0.3333333333333333
34,2.5300646551665578,2.1967391967773438,1.598319172859192,0.5,0.5,0.5,1.0,0.25,0.5,1.0,0.25,0.5,1.0,0.25,0.5,11.062489748001099,0.3333333333333333,0.3333333333333333,0.3333333333333333
35,2.361852673923268,1.7764257192611694,1.566670536994934,0.4117647058823529,0.5,0.5,1.0,0.22580645161290322,0.4117647058823529,1.0,0.25,0.5,1.0,0.25,0.5,12.24873971939087,0.29166666666666663,0.3333333333333333,0.3333333333333333
36,2.0402831362889096,3.432875394821167,3.0373828411102295,0.4411764705882353,0.5,0.5,1.0,0.39880952380952384,0.4411764705882353,1.0,0.25,0.5,1.0,0.25,0.5,12.483116626739502,0.3758454106280193,0.3333333333333333,0.3333333333333333
37,3.3987988303689396,2.6372134685516357,2.5245234966278076,0.5,0.5,0.5,0.9117647058823529,0.25,0.5,1.0,0.25,0.5,1.0,0.25,0.5,11.346448183059692,0.3333333333333333,0.3333333333333333,0.3333333333333333
38,2.446366983301499,1.6601108312606812,1.5678056478500366,0.5,0.5,0.5,0.9705882352941176,0.25,0.5,1.0,0.25,0.5,1.0,0.25,0.5,10.474325180053711,0.3333333333333333,0.3333333333333333,0.3333333333333333
39,1.5430916915921604,0.9732450246810913,0.8475942015647888,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.25,0.5,1.0,0.25,0.5,12.750063419342041,0.4623255813953488,0.3333333333333333,0.3333333333333333
40,1.0376992453547085,0.7978065609931946,0.7199050784111023,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.25,0.5,1.0,0.25,0.5,11.674132347106934,0.47786811201445345,0.3333333333333333,0.3333333333333333
41,1.1438126283533432,0.8370984792709351,0.7769179344177246,0.5294117647058824,0.5,0.5,1.0,0.5335968379446641,0.5294117647058824,1.0,0.25,0.5,1.0,0.25,0.5,12.00148320198059,0.5142857142857142,0.3333333333333333,0.3333333333333333
42,1.2249236106872559,0.7048419713973999,0.6983613967895508,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.25,0.5,1.0,0.25,0.5,11.063697814941406,0.47786811201445345,0.3333333333333333,0.3333333333333333
43,1.0439039749257706,0.663321852684021,0.7374375462532043,0.5882352941176471,0.5,0.5,1.0,0.6007905138339921,0.588235294117647,1.0,0.25,0.5,1.0,0.5,0.5,12.21080994606018,0.575,0.3333333333333333,0.48571428571428577
44,1.025087346048916,0.7270714044570923,0.8328292965888977,0.5588235294117647,0.5,0.5,1.0,0.5607142857142857,0.5588235294117647,1.0,0.25,0.5,1.0,0.25,0.5,12.26215934753418,0.5553618134263296,0.3333333333333333,0.3333333333333333
45,0.7002879486364477,0.7489501237869263,0.8537734150886536,0.6470588235294118,0.5,0.5,1.0,0.6556776556776557,0.6470588235294117,1.0,0.25,0.5,1.0,0.25,0.5,11.377042055130005,0.6421052631578947,0.3333333333333333,0.3333333333333333
46,0.8517384318744435,0.7053641080856323,0.8054798245429993,0.5588235294117647,0.5,0.5,1.0,0.5607142857142857,0.5588235294117647,1.0,0.25,0.5,1.0,0.25,0.5,11.017881870269775,0.5553618134263296,0.3333333333333333,0.3333333333333333
47,0.6866721125210032,0.634088397026062,0.7510691285133362,0.7058823529411765,0.6,0.3333333333333333,1.0,0.7087719298245614,0.7058823529411764,1.0,0.7777777777777778,0.6,1.0,0.2,0.3333333333333333,12.406310081481934,0.7048611111111112,0.5238095238095238,0.25
48,0.6646303955246421,0.5747660398483276,0.7369962334632874,0.5882352941176471,0.8,0.5,1.0,0.5894736842105264,0.5882352941176471,1.0,0.8,0.8,1.0,0.5,0.5,11.63359785079956,0.5868055555555556,0.8000000000000002,0.48571428571428577
49,1.2050526703105253,0.5458645820617676,0.7375362515449524,0.4411764705882353,0.9,0.5,1.0,0.4356060606060606,0.4411764705882353,1.0,0.9166666666666667,0.9,1.0,0.5,0.5,12.627665996551514,0.42882404951370473,0.898989898989899,0.48571428571428577
50,0.7841951741891748,0.5488319993019104,0.7482208609580994,0.5588235294117647,0.7,0.5,1.0,0.5817307692307692,0.5588235294117647,1.0,0.8125,0.7,1.0,0.5,0.5,13.484434843063354,0.5255813953488372,0.6703296703296704,0.48571428571428577
51,0.8964087822858025,0.5576115846633911,0.7706713676452637,0.5294117647058824,0.7,0.6666666666666666,1.0,0.5335968379446641,0.5294117647058824,1.0,0.8125,0.7,1.0,0.6666666666666666,0.6666666666666666,12.425371170043945,0.5142857142857142,0.6703296703296704,0.6666666666666666
