Epoch,Training Loss,Validation Loss,Test Loss,Training Accuracy,Validation Accuracy,Test Accuracy,Training Precision,Training Recall,Training F1-Score,Validation Precision,Validation Recall,Validation F1-Score,Test Precision,Test Recall,Test F1-Score,Epoch Duration,Training Top-5 Accuracy,Validation Top-5 Accuracy,Test Top-5 Accuracy
27,0.382791585781995,0.7172940373420715,0.7436594367027283,0.7941176470588235,0.6,0.6666666666666666,1.0,0.821969696969697,0.7941176470588236,1.0,0.7777777777777778,0.6,1.0,0.8,0.6666666666666666,11.083195686340332,0.7895667550839964,0.5238095238095238,0.625
28,0.36463486447053794,0.4815109372138977,0.36857572197914124,0.8823529411764706,0.7,0.8333333333333334,1.0,0.9047619047619048,0.8823529411764706,1.0,0.7083333333333333,0.7,1.0,0.875,0.8333333333333333,10.134438753128052,0.8807017543859649,0.6969696969696968,0.8285714285714285
29,0.38744354248046875,0.8071244955062866,0.2871707081794739,0.8235294117647058,0.6,1.0,1.0,0.8280701754385965,0.8235294117647058,1.0,0.7777777777777778,0.6,1.0,1.0,1.0,12.350139379501343,0.8229166666666666,0.5238095238095238,1.0
30,0.3634507550912745,0.734744668006897,0.3304162919521332,0.7941176470588235,0.7,0.8333333333333334,1.0,0.821969696969697,0.7941176470588236,1.0,0.7083333333333333,0.7,1.0,0.875,0.8333333333333333,11.505137205123901,0.7895667550839964,0.6969696969696968,0.8285714285714285
31,0.3958082286750569,0.6086329817771912,0.5593681931495667,0.7941176470588235,0.7,0.6666666666666666,1.0,0.8541666666666667,0.7941176470588236,1.0,0.7083333333333333,0.7,1.0,0.8,0.6666666666666666,10.276901960372925,0.7850045167118338,0.6969696969696968,0.625
32,0.37113451957702637,0.644476056098938,0.6869518160820007,0.8823529411764706,0.7,0.6666666666666666,1.0,0.9047619047619048,0.8823529411764706,1.0,0.7083333333333333,0.7,1.0,0.8,0.6666666666666666,11.99144721031189,0.8807017543859649,0.6969696969696968,0.625
33,0.3051117413184222,0.6638854742050171,0.6081253290176392,0.8823529411764706,0.6,0.6666666666666666,1.0,0.9047619047619048,0.8823529411764706,1.0,0.6190476190476191,0.6000000000000001,1.0,0.8,0.6666666666666666,11.798770189285278,0.8807017543859649,0.5833333333333333,0.625
34,0.35490062306909,0.6259204149246216,0.6608262658119202,0.8529411764705882,0.7,0.6666666666666666,1.0,0.8642857142857143,0.8529411764705882,1.0,0.7083333333333333,0.7,1.0,0.8,0.6666666666666666,10.187403678894043,0.8517872711421098,0.6969696969696968,0.625
35,0.32251258282100453,0.7087498903274536,0.6582555770874023,0.8823529411764706,0.6,0.6666666666666666,1.0,0.9047619047619048,0.8823529411764706,1.0,0.6190476190476191,0.6000000000000001,1.0,0.8,0.6666666666666666,12.015055656433105,0.8807017543859649,0.5833333333333333,0.625
36,0.3227842033785932,0.6784266233444214,0.6733828186988831,0.9117647058823529,0.7,0.6666666666666666,1.0,0.925,0.9117647058823529,1.0,0.7083333333333333,0.7,1.0,0.8,0.6666666666666666,11.173453330993652,0.9110723626852659,0.6969696969696968,0.625
