Epoch,Training Loss,Validation Loss,Test Loss,Training Accuracy,Validation Accuracy,Test Accuracy,Training Precision,Training Recall,Training F1-Score,Validation Precision,Validation Recall,Validation F1-Score,Test Precision,Test Recall,Test F1-Score,Epoch Duration,Training Top-5 Accuracy,Validation Top-5 Accuracy,Test Top-5 Accuracy
2,4.837370423709645,4.6450419425964355,4.418850898742676,0.0,0.0,0.0,0.08823529411764706,0.0,0.0,0.1,0.0,0.0,0.3333333333333333,0.0,0.0,10.70858120918274,0.0,0.0,0.0
3,4.630565362818101,3.80151629447937,3.71941876411438,0.0,0.7,0.5,0.23529411764705882,0.0,0.0,0.8,0.45,0.35,1.0,0.19999999999999998,0.3333333333333333,9.901012659072876,0.0,0.3875,0.24999999999999997
4,3.74001968608183,2.702910900115967,2.1985080242156982,0.5,0.8,0.6666666666666666,0.7941176470588235,0.12023809523809526,0.08333333333333333,1.0,0.8571428571428572,0.8,1.0,0.8,0.6666666666666666,12.773998975753784,0.09776981282357627,0.7916666666666665,0.625
5,2.6807822760413673,1.7976080179214478,1.398464560508728,0.5882352941176471,0.6,0.8333333333333334,0.9705882352941176,0.41269841269841273,0.39215686274509803,1.0,0.6190476190476191,0.6000000000000001,1.0,0.875,0.8333333333333333,14.036073923110962,0.39443436176648516,0.5833333333333333,0.8285714285714285
6,1.64810110540951,1.0431791543960571,1.136296033859253,0.4411764705882353,0.4,0.5,1.0,0.4409722222222222,0.4411764705882353,1.0,0.2222222222222222,0.4,1.0,0.25,0.5,10.85167670249939,0.4406926406926407,0.2857142857142857,0.3333333333333333
7,1.081876979154699,0.7411248087882996,0.8567419052124023,0.5588235294117647,0.6,0.5,1.0,0.5607142857142857,0.5588235294117647,1.0,0.7777777777777778,0.6,1.0,0.25,0.5,9.751741886138916,0.5553618134263296,0.5238095238095238,0.3333333333333333
8,1.149536462391124,0.7359910607337952,0.6836108565330505,0.5294117647058824,0.5,0.5,1.0,0.5311355311355311,0.5294117647058824,1.0,0.25,0.5,1.0,0.25,0.5,12.178334712982178,0.5228070175438597,0.3333333333333333,0.3333333333333333
9,0.9354355861158932,0.751015841960907,1.0261365175247192,0.4411764705882353,0.5,0.5,1.0,0.35833333333333334,0.4411764705882353,1.0,0.25,0.5,1.0,0.25,0.5,10.787477731704712,0.3454913880445795,0.3333333333333333,0.3333333333333333
10,0.7896326008964988,0.6017478704452515,0.915999710559845,0.5588235294117647,0.7,0.5,1.0,0.5708333333333333,0.5588235294117647,1.0,0.8125,0.7,1.0,0.25,0.5,9.815425157546997,0.5392953929539296,0.6703296703296704,0.3333333333333333
11,0.8401503177250133,0.6403326988220215,0.7926445603370667,0.5,0.7,0.5,1.0,0.5,0.5,1.0,0.8125,0.7,1.0,0.25,0.5,12.158475875854492,0.414387031408308,0.6703296703296704,0.3333333333333333
12,0.7147839244674233,0.6315581202507019,1.082335114479065,0.7058823529411765,0.5,0.6666666666666666,1.0,0.7644444444444445,0.7058823529411764,1.0,0.25,0.5,1.0,0.8,0.6666666666666666,10.885632753372192,0.6886446886446886,0.3333333333333333,0.625
13,0.7111934914308435,0.8670001029968262,1.0281203985214233,0.6176470588235294,0.5,0.6666666666666666,1.0,0.6634615384615384,0.6176470588235294,1.0,0.25,0.5,1.0,0.8,0.6666666666666666,9.8470778465271,0.5888372093023255,0.3333333333333333,0.625
14,0.7426186642226051,0.8354304432868958,0.7464711666107178,0.6176470588235294,0.5,0.5,1.0,0.6634615384615384,0.6176470588235294,1.0,0.5,0.5,1.0,0.25,0.5,12.033296346664429,0.5888372093023255,0.4505494505494506,0.3333333333333333
15,0.5979972446666044,0.4130284786224365,0.56560218334198,0.6764705882352942,1.0,0.6666666666666666,1.0,0.7125,0.6764705882352942,1.0,1.0,1.0,1.0,0.8,0.6666666666666666,11.497593402862549,0.6621499548328817,1.0,0.625
16,0.60731321923873,0.5302525758743286,0.6080548763275146,0.6764705882352942,0.8,0.6666666666666666,1.0,0.6821428571428572,0.6764705882352942,1.0,0.8571428571428572,0.8,1.0,0.8,0.6666666666666666,10.942239046096802,0.6739319965126417,0.7916666666666665,0.625
17,0.7451987126294304,0.7512199282646179,0.47915777564048767,0.6764705882352942,0.5,0.8333333333333334,1.0,0.6770833333333333,0.6764705882352942,1.0,0.25,0.5,1.0,0.875,0.8333333333333333,11.50630521774292,0.6761904761904762,0.3333333333333333,0.8285714285714285
18,0.6482537493986242,0.760294497013092,0.5919769406318665,0.6176470588235294,0.7,0.6666666666666666,1.0,0.6180555555555556,0.6176470588235294,1.0,0.8125,0.7,1.0,0.8,0.6666666666666666,11.122914552688599,0.6173160173160174,0.6703296703296704,0.625
19,0.6504854752736933,0.7448940873146057,0.6235405802726746,0.6470588235294118,0.7,0.6666666666666666,1.0,0.6679841897233202,0.6470588235294117,1.0,0.7083333333333333,0.7,1.0,0.8,0.6666666666666666,10.853431224822998,0.6357142857142857,0.6969696969696968,0.625
