Epoch,Training Loss,Validation Loss,Test Loss,Training Accuracy,Validation Accuracy,Test Accuracy,Training Precision,Training Recall,Training F1-Score,Validation Precision,Validation Recall,Validation F1-Score,Test Precision,Test Recall,Test F1-Score,Epoch Duration,Training Top-5 Accuracy,Validation Top-5 Accuracy,Test Top-5 Accuracy
17,1.000964459250955,0.8900933265686035,0.8250431418418884,0.5,0.5,0.5,1.0,0.25,0.5,1.0,0.25,0.5,1.0,0.25,0.5,11.414254188537598,0.3333333333333333,0.3333333333333333,0.3333333333333333
18,0.6003179138197619,0.7592962980270386,0.6415958404541016,0.6764705882352942,0.5,0.6666666666666666,1.0,0.8035714285714286,0.6764705882352942,1.0,0.5,0.5,1.0,0.8,0.6666666666666666,9.50956916809082,0.638647342995169,0.4505494505494506,0.625
19,0.5237189671572517,1.0408530235290527,0.9216408729553223,0.7058823529411765,0.5,0.5,1.0,0.7644444444444445,0.7058823529411764,1.0,0.25,0.5,1.0,0.25,0.5,11.81544804573059,0.6886446886446886,0.3333333333333333,0.3333333333333333
20,0.8600132184870103,0.6866341829299927,0.5392139554023743,0.5294117647058824,0.6,0.8333333333333334,1.0,0.7575757575757576,0.5294117647058824,1.0,0.7777777777777778,0.6,1.0,0.875,0.8333333333333333,10.975189924240112,0.39555555555555555,0.5238095238095238,0.8285714285714285
21,0.43895141605068655,0.770254373550415,0.7051370143890381,0.7352941176470589,0.5,0.5,1.0,0.7833333333333333,0.7352941176470589,1.0,0.25,0.5,1.0,0.25,0.5,10.702941656112671,0.7235772357723578,0.3333333333333333,0.3333333333333333
22,0.5171883360427969,1.034417748451233,1.0137526988983154,0.7352941176470589,0.5,0.5,1.0,0.8269230769230769,0.7352941176470589,1.0,0.25,0.5,1.0,0.25,0.5,9.876376152038574,0.7153488372093023,0.3333333333333333,0.3333333333333333
23,0.7507608699447968,1.0326391458511353,1.0111781358718872,0.6764705882352942,0.5,0.5,1.0,0.7451923076923077,0.6764705882352942,1.0,0.25,0.5,1.0,0.25,0.5,12.218117237091064,0.652093023255814,0.3333333333333333,0.3333333333333333
24,0.5990103728630963,0.7075073719024658,0.6556851863861084,0.6470588235294118,0.5,0.6666666666666666,1.0,0.7931034482758621,0.6470588235294118,1.0,0.25,0.5,1.0,0.8,0.6666666666666666,10.74845576286316,0.5968379446640316,0.3333333333333333,0.625
25,0.3798084259033203,0.5516418814659119,0.4783497750759125,0.8823529411764706,0.8,0.6666666666666666,1.0,0.887719298245614,0.8823529411764706,1.0,0.8571428571428572,0.8,1.0,0.8,0.6666666666666666,9.722797155380249,0.8819444444444444,0.7916666666666665,0.625
26,0.3337376126471688,0.5466364622116089,0.4700551927089691,0.8823529411764706,0.7,0.6666666666666666,1.0,0.8823529411764706,0.8823529411764706,1.0,0.7083333333333333,0.7,1.0,0.8,0.6666666666666666,12.86952018737793,0.8823529411764706,0.6969696969696968,0.625
27,0.31416503646794486,0.5826472640037537,0.5321763753890991,0.9411764705882353,0.7,0.6666666666666666,1.0,0.9473684210526316,0.9411764705882353,1.0,0.8125,0.7,1.0,0.8,0.6666666666666666,10.842505693435669,0.9409722222222222,0.6703296703296704,0.625
28,0.2630758136510849,0.6744373440742493,0.6722636222839355,0.9117647058823529,0.6,0.6666666666666666,1.0,0.9131944444444444,0.9117647058823529,1.0,0.7777777777777778,0.6,1.0,0.8,0.6666666666666666,10.483860731124878,0.9116883116883117,0.5238095238095238,0.625
29,0.26513491658603444,0.5722765922546387,0.5131238102912903,0.8529411764705882,0.7,0.6666666666666666,1.0,0.8863636363636364,0.8529411764705883,1.0,0.8125,0.7,1.0,0.8,0.6666666666666666,9.981751680374146,0.8496905393457117,0.6703296703296704,0.625
30,0.27284703984418335,0.5391032695770264,0.3344322144985199,0.8529411764705882,0.7,0.8333333333333334,1.0,0.8541666666666667,0.8529411764705882,1.0,0.8125,0.7,1.0,0.875,0.8333333333333333,12.19101858139038,0.8528138528138528,0.6703296703296704,0.8285714285714285
31,0.31322983082603006,0.5159723162651062,0.3278123736381531,0.8529411764705882,0.6,1.0,1.0,0.8863636363636364,0.8529411764705883,1.0,0.6190476190476191,0.6000000000000001,1.0,1.0,1.0,10.934389591217041,0.8496905393457117,0.5833333333333333,1.0
32,0.2912206247668056,0.5107672810554504,0.3378291130065918,0.8235294117647058,0.6,1.0,1.0,0.8695652173913043,0.8235294117647058,1.0,0.6190476190476191,0.6000000000000001,1.0,1.0,1.0,9.528156280517578,0.8178571428571428,0.5833333333333333,1.0
33,0.25949857866062837,0.5083681344985962,0.35915160179138184,0.8823529411764706,0.6,0.6666666666666666,1.0,0.9047619047619048,0.8823529411764706,1.0,0.6190476190476191,0.6000000000000001,1.0,0.8,0.6666666666666666,12.032593011856079,0.8807017543859649,0.5833333333333333,0.625
34,0.2271732004249797,0.5120173692703247,0.38570380210876465,0.9117647058823529,0.9,0.6666666666666666,1.0,0.9131944444444444,0.9117647058823529,1.0,0.9166666666666667,0.9,1.0,0.8,0.6666666666666666,10.766433954238892,0.9116883116883117,0.898989898989899,0.625
35,0.2701117843389511,0.5152186155319214,0.3998739421367645,0.9117647058823529,0.9,0.6666666666666666,1.0,0.9131944444444444,0.9117647058823529,1.0,0.9166666666666667,0.9,1.0,0.8,0.6666666666666666,10.060479402542114,0.9116883116883117,0.898989898989899,0.625
