Epoch,Training Loss,Validation Loss,Test Loss,Training Accuracy,Validation Accuracy,Test Accuracy,Training Precision,Training Recall,Training F1-Score,Validation Precision,Validation Recall,Validation F1-Score,Test Precision,Test Recall,Test F1-Score,Epoch Duration,Training Top-5 Accuracy,Validation Top-5 Accuracy,Test Top-5 Accuracy
14,2.2751051958869484,2.005781650543213,2.263298511505127,0.5294117647058824,0.6,0.5,1.0,0.7575757575757576,0.5294117647058824,1.0,0.7777777777777778,0.6,1.0,0.25,0.5,10.881299018859863,0.39555555555555555,0.5238095238095238,0.3333333333333333
15,1.9948561331805061,1.7129405736923218,1.9273403882980347,0.5882352941176471,0.5,0.5,1.0,0.7741935483870968,0.5882352941176471,1.0,0.25,0.5,1.0,0.25,0.5,12.906417846679688,0.5041666666666667,0.3333333333333333,0.3333333333333333
16,1.7254508873995613,1.4591243267059326,1.6591078042984009,0.5588235294117647,0.5,0.5,1.0,0.765625,0.5588235294117647,1.0,0.25,0.5,1.0,0.25,0.5,11.801686525344849,0.4522019334049409,0.3333333333333333,0.3333333333333333
17,1.4783724476309383,1.2646018266677856,1.4365878105163574,0.6764705882352942,0.5,0.5,1.0,0.8035714285714286,0.6764705882352942,1.0,0.25,0.5,1.0,0.25,0.5,12.649734735488892,0.638647342995169,0.3333333333333333,0.3333333333333333
18,1.2776832159827738,1.1044763326644897,1.292579174041748,0.6764705882352942,0.6,0.5,1.0,0.8035714285714286,0.6764705882352942,1.0,0.7777777777777778,0.6,1.0,0.25,0.5,13.498107433319092,0.638647342995169,0.5238095238095238,0.3333333333333333
19,1.1117888899410473,0.9862257838249207,1.1607965230941772,0.7352941176470589,0.7,0.5,1.0,0.8269230769230769,0.7352941176470589,1.0,0.8125,0.7,1.0,0.25,0.5,12.055384874343872,0.7153488372093023,0.6703296703296704,0.3333333333333333
20,0.9769563394434312,0.901409924030304,1.066654086112976,0.7647058823529411,0.6,0.3333333333333333,1.0,0.8400000000000001,0.7647058823529411,1.0,0.6190476190476191,0.6000000000000001,1.0,0.2,0.3333333333333333,13.260330200195312,0.7509157509157509,0.5833333333333333,0.25
21,0.8606634560753318,0.8616522550582886,1.018283724784851,0.8529411764705882,0.6,0.5,1.0,0.8863636363636364,0.8529411764705883,1.0,0.6,0.6,1.0,0.5,0.5,11.847606420516968,0.8496905393457117,0.6,0.48571428571428577
22,0.7640326864579144,0.8368719816207886,0.9649796485900879,0.9705882352941176,0.6,0.6666666666666666,1.0,0.9722222222222222,0.9705882352941176,1.0,0.6190476190476191,0.6000000000000001,1.0,0.8,0.6666666666666666,11.025959253311157,0.9705627705627706,0.5833333333333333,0.625
23,0.6935147958643296,0.8457845449447632,0.9414352774620056,0.9705882352941176,0.7,0.6666666666666666,1.0,0.9722222222222222,0.9705882352941176,1.0,0.8125,0.7,1.0,0.8,0.6666666666666666,12.659617900848389,0.9705627705627706,0.6703296703296704,0.625
24,0.6456467684577493,0.8274139165878296,0.9272810816764832,0.9117647058823529,0.6,0.6666666666666666,1.0,0.925,0.9117647058823529,1.0,0.7777777777777778,0.6,1.0,0.8,0.6666666666666666,12.639667510986328,0.9110723626852659,0.5238095238095238,0.625
25,0.5867516924353207,0.8290324211120605,0.9140622019767761,0.9411764705882353,0.5,0.6666666666666666,1.0,0.9473684210526316,0.9411764705882353,1.0,0.25,0.5,1.0,0.8,0.6666666666666666,11.828700542449951,0.9409722222222222,0.3333333333333333,0.625
26,0.570064341320711,0.80455082654953,0.8994550108909607,0.9411764705882353,0.6,0.6666666666666666,1.0,0.9473684210526316,0.9411764705882353,1.0,0.7777777777777778,0.6,1.0,0.8,0.6666666666666666,11.135659456253052,0.9409722222222222,0.5238095238095238,0.625
27,0.5217523644952213,0.7877453565597534,0.8673691153526306,0.9411764705882353,0.5,0.6666666666666666,1.0,0.9473684210526316,0.9411764705882353,1.0,0.25,0.5,1.0,0.8,0.6666666666666666,12.330815315246582,0.9409722222222222,0.3333333333333333,0.625
28,0.5099248184877283,0.7738396525382996,0.8293552398681641,0.9411764705882353,0.5,0.5,1.0,0.9473684210526316,0.9411764705882353,1.0,0.25,0.5,1.0,0.25,0.5,11.768338680267334,0.9409722222222222,0.3333333333333333,0.3333333333333333
29,0.480650172514074,0.7487243413925171,0.8219565749168396,0.9705882352941176,0.5,0.6666666666666666,1.0,0.9722222222222222,0.9705882352941176,1.0,0.25,0.5,1.0,0.8,0.6666666666666666,11.399991989135742,0.9705627705627706,0.3333333333333333,0.625
30,0.4525032674565035,0.7252791523933411,0.7879180908203125,0.9705882352941176,0.6,0.6666666666666666,1.0,0.9722222222222222,0.9705882352941176,1.0,0.6190476190476191,0.6000000000000001,1.0,0.8,0.6666666666666666,11.633533477783203,0.9705627705627706,0.5833333333333333,0.625
31,0.43156774955637317,0.7012364864349365,0.7749934196472168,0.9705882352941176,0.6,0.6666666666666666,1.0,0.9722222222222222,0.9705882352941176,1.0,0.6190476190476191,0.6000000000000001,1.0,0.8,0.6666666666666666,14.812332153320312,0.9705627705627706,0.5833333333333333,0.625
32,0.38979033512227673,0.6926537156105042,0.7861387133598328,1.0,0.6,0.6666666666666666,1.0,1.0,1.0,1.0,0.6190476190476191,0.6000000000000001,1.0,0.8,0.6666666666666666,11.629764795303345,1.0,0.5833333333333333,0.625
33,0.41946757190367756,0.697674036026001,0.7444736361503601,1.0,0.6,0.6666666666666666,1.0,1.0,1.0,1.0,0.6190476190476191,0.6000000000000001,1.0,0.8,0.6666666666666666,10.941771507263184,1.0,0.5833333333333333,0.625
34,0.39885828424902525,0.6993864178657532,0.7570455074310303,1.0,0.6,0.6666666666666666,1.0,1.0,1.0,1.0,0.6190476190476191,0.6000000000000001,1.0,0.8,0.6666666666666666,12.809812307357788,1.0,0.5833333333333333,0.625
35,0.3984159616863026,0.7046807408332825,0.7594755291938782,1.0,0.6,0.6666666666666666,1.0,1.0,1.0,1.0,0.6190476190476191,0.6000000000000001,1.0,0.8,0.6666666666666666,11.638434886932373,1.0,0.5833333333333333,0.625
36,0.3892264418742236,0.698482871055603,0.7731298804283142,1.0,0.6,0.6666666666666666,1.0,1.0,1.0,1.0,0.6190476190476191,0.6000000000000001,1.0,0.8,0.6666666666666666,11.55410647392273,1.0,0.5833333333333333,0.625
37,0.4040069615139681,0.691559910774231,0.7509850859642029,0.9705882352941176,0.6,0.6666666666666666,1.0,0.9722222222222222,0.9705882352941176,1.0,0.6190476190476191,0.6000000000000001,1.0,0.8,0.6666666666666666,11.107534408569336,0.9705627705627706,0.5833333333333333,0.625
38,0.39057223937090707,0.6946498155593872,0.7411900162696838,1.0,0.6,0.6666666666666666,1.0,1.0,1.0,1.0,0.6190476190476191,0.6000000000000001,1.0,0.8,0.6666666666666666,14.81391191482544,1.0,0.5833333333333333,0.625
39,0.40499070111443014,0.6877285242080688,0.7230578064918518,0.9705882352941176,0.6,0.6666666666666666,1.0,0.9722222222222222,0.9705882352941176,1.0,0.6190476190476191,0.6000000000000001,1.0,0.8,0.6666666666666666,11.688066959381104,0.9705627705627706,0.5833333333333333,0.625
40,0.392925385166617,0.6836451292037964,0.7329916954040527,1.0,0.6,0.6666666666666666,1.0,1.0,1.0,1.0,0.6190476190476191,0.6000000000000001,1.0,0.8,0.6666666666666666,10.92145037651062,1.0,0.5833333333333333,0.625
41,0.40960487197427187,0.6931169033050537,0.730495274066925,1.0,0.6,0.6666666666666666,1.0,1.0,1.0,1.0,0.6190476190476191,0.6000000000000001,1.0,0.8,0.6666666666666666,12.708662271499634,1.0,0.5833333333333333,0.625
42,0.38573794505175424,0.6960867643356323,0.747885525226593,1.0,0.6,0.6666666666666666,1.0,1.0,1.0,1.0,0.6190476190476191,0.6000000000000001,1.0,0.8,0.6666666666666666,12.069545269012451,1.0,0.5833333333333333,0.625
43,0.39058052091037526,0.6998919248580933,0.7531279921531677,1.0,0.6,0.6666666666666666,1.0,1.0,1.0,1.0,0.6190476190476191,0.6000000000000001,1.0,0.8,0.6666666666666666,12.740787029266357,1.0,0.5833333333333333,0.625
44,0.3768875248291913,0.6989815831184387,0.737769365310669,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.8,0.6666666666666666,13.462264060974121,1.0,0.4505494505494506,0.625
45,0.382847877109752,0.7050380110740662,0.7390691637992859,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.8,0.6666666666666666,12.548910140991211,1.0,0.4505494505494506,0.625
46,0.40590180368984446,0.698003351688385,0.7394878268241882,0.9411764705882353,0.6,0.5,1.0,0.9411764705882353,0.9411764705882353,1.0,0.7777777777777778,0.6,1.0,0.25,0.5,12.159224510192871,0.9411764705882353,0.5238095238095238,0.3333333333333333
47,0.39811066669576306,0.7056364417076111,0.7454341053962708,0.9705882352941176,0.6,0.5,1.0,0.9722222222222222,0.9705882352941176,1.0,0.7777777777777778,0.6,1.0,0.25,0.5,11.60964035987854,0.9705627705627706,0.5238095238095238,0.3333333333333333
48,0.3892260018516989,0.7157031297683716,0.7557845711708069,0.9411764705882353,0.6,0.5,1.0,0.9473684210526316,0.9411764705882353,1.0,0.7777777777777778,0.6,1.0,0.25,0.5,11.14163327217102,0.9409722222222222,0.5238095238095238,0.3333333333333333
49,0.39279136236976175,0.7113526463508606,0.7355735898017883,0.9705882352941176,0.6,0.6666666666666666,1.0,0.9722222222222222,0.9705882352941176,1.0,0.7777777777777778,0.6,1.0,0.8,0.6666666666666666,12.663644075393677,0.9705627705627706,0.5238095238095238,0.625
50,0.3769383991465849,0.6978882551193237,0.7221896052360535,1.0,0.6,0.6666666666666666,1.0,1.0,1.0,1.0,0.7777777777777778,0.6,1.0,0.8,0.6666666666666666,13.488828897476196,1.0,0.5238095238095238,0.625
51,0.38946638037176695,0.6969945430755615,0.7093001008033752,0.9705882352941176,0.7,0.6666666666666666,1.0,0.9722222222222222,0.9705882352941176,1.0,0.8125,0.7,1.0,0.8,0.6666666666666666,12.53142499923706,0.9705627705627706,0.6703296703296704,0.625
