Epoch,Training Loss,Validation Loss,Test Loss,Training Accuracy,Validation Accuracy,Test Accuracy,Training Precision,Training Recall,Training F1-Score,Validation Precision,Validation Recall,Validation F1-Score,Test Precision,Test Recall,Test F1-Score,Epoch Duration,Training Top-5 Accuracy,Validation Top-5 Accuracy,Test Top-5 Accuracy
2,5.761970239527085,5.713860034942627,5.595336437225342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.48725485801697,0.0,0.0,0.0
3,5.683233120862176,5.650237083435059,5.521982669830322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.627878904342651,0.0,0.0,0.0
4,5.547440304475672,5.521023750305176,5.412367343902588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.296052932739258,0.0,0.0,0.0
5,5.34228442696964,5.314895153045654,5.260507106781006,0.0,0.0,0.0,0.08823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.267865180969238,0.0,0.0,0.0
6,5.09436102474437,5.074177265167236,5.055971622467041,0.11764705882352941,0.2,0.16666666666666666,0.20588235294117646,0.047619047619047616,0.01680672268907563,0.2,0.1,0.04,0.3333333333333333,0.14285714285714285,0.047619047619047616,11.491683006286621,0.02484472049689441,0.05714285714285715,0.07142857142857142
7,4.7985201162450455,4.787158489227295,4.804432392120361,0.29411764705882354,0.2,0.5,0.4117647058823529,0.04784688995215311,0.053475935828877004,0.4,0.05555555555555555,0.06666666666666667,0.5,0.1875,0.25,13.041979789733887,0.0505050505050505,0.0606060606060606,0.21428571428571427
8,4.497655251446893,4.435141563415527,4.4687628746032715,0.4411764705882353,0.4,0.5,0.7941176470588235,0.29655172413793107,0.1764705882352941,0.8,0.125,0.2,0.8333333333333334,0.19999999999999998,0.3333333333333333,11.253743886947632,0.1439613526570048,0.15384615384615385,0.24999999999999997
9,4.158196884043076,4.0692338943481445,4.110052108764648,0.5,0.5,0.5,0.9411764705882353,0.5,0.3333333333333333,1.0,0.25,0.5,1.0,0.25,0.5,12.040326118469238,0.25472411186696897,0.3333333333333333,0.3333333333333333
10,3.807729678995469,3.685459852218628,3.7378456592559814,0.5882352941176471,0.5,0.6666666666666666,1.0,0.6349206349206349,0.5882352941176471,1.0,0.25,0.5,1.0,0.8,0.6666666666666666,10.928322792053223,0.5492424242424243,0.3333333333333333,0.625
11,3.45394687091603,3.290585994720459,3.369809150695801,0.6470588235294118,0.5,0.8333333333333334,1.0,0.6679841897233202,0.6470588235294117,1.0,0.25,0.5,1.0,0.875,0.8333333333333333,13.819343566894531,0.6357142857142857,0.3333333333333333,0.8285714285714285
12,3.079151981017169,2.909914493560791,2.976447105407715,0.8823529411764706,0.6,0.8333333333333334,1.0,0.8823529411764706,0.8823529411764706,1.0,0.6190476190476191,0.6000000000000001,1.0,0.875,0.8333333333333333,11.907721042633057,0.8823529411764706,0.5833333333333333,0.8285714285714285
13,2.719896064085119,2.533780574798584,2.596728563308716,0.8529411764705882,0.6,0.8333333333333334,1.0,0.8541666666666667,0.8529411764705882,1.0,0.6,0.6,1.0,0.875,0.8333333333333333,10.948071956634521,0.8528138528138528,0.6,0.8285714285714285
14,2.3885938700507667,2.1580090522766113,2.2162606716156006,0.8529411764705882,0.6,0.8333333333333334,1.0,0.8541666666666667,0.8529411764705882,1.0,0.6,0.6,1.0,0.875,0.8333333333333333,12.0823335647583,0.8528138528138528,0.6,0.8285714285714285
15,2.065762716181138,1.8133443593978882,1.8562489748001099,0.8823529411764706,0.6,0.8333333333333334,1.0,0.8823529411764706,0.8823529411764706,1.0,0.6,0.6,1.0,0.875,0.8333333333333333,11.230269432067871,0.8823529411764706,0.6,0.8285714285714285
16,1.7765719399732702,1.5357509851455688,1.5688252449035645,0.8529411764705882,0.6,0.8333333333333334,1.0,0.8541666666666667,0.8529411764705882,1.0,0.6,0.6,1.0,0.875,0.8333333333333333,11.344453811645508,0.8528138528138528,0.6,0.8285714285714285
17,1.5334264390608843,1.3229577541351318,1.341707706451416,0.8823529411764706,0.4,0.8333333333333334,1.0,0.8823529411764706,0.8823529411764706,1.0,0.4,0.4,1.0,0.875,0.8333333333333333,10.296701431274414,0.8823529411764706,0.4000000000000001,0.8285714285714285
18,1.3254307859084185,1.1623259782791138,1.1587780714035034,0.9117647058823529,0.5,0.8333333333333334,1.0,0.9131944444444444,0.9117647058823529,1.0,0.5,0.5,1.0,0.875,0.8333333333333333,12.503288269042969,0.9116883116883117,0.4949494949494949,0.8285714285714285
19,1.151443271075978,1.0737179517745972,1.0565282106399536,0.8823529411764706,0.5,0.8333333333333334,1.0,0.9047619047619048,0.8823529411764706,1.0,0.5,0.5,1.0,0.875,0.8333333333333333,12.803825378417969,0.8807017543859649,0.4949494949494949,0.8285714285714285
20,1.0041734190548168,0.9682425260543823,0.9335100650787354,0.9705882352941176,0.5,0.8333333333333334,1.0,0.9722222222222222,0.9705882352941176,1.0,0.5,0.5,1.0,0.875,0.8333333333333333,10.846983671188354,0.9705627705627706,0.4949494949494949,0.8285714285714285
21,0.9115771546083338,0.8994129300117493,0.8785479664802551,0.9117647058823529,0.5,0.8333333333333334,1.0,0.9131944444444444,0.9117647058823529,1.0,0.5,0.5,1.0,0.875,0.8333333333333333,12.153713703155518,0.9116883116883117,0.4949494949494949,0.8285714285714285
22,0.7979289503658519,0.8432250022888184,0.8086537718772888,1.0,0.5,0.8333333333333334,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.875,0.8333333333333333,10.92270016670227,1.0,0.4949494949494949,0.8285714285714285
23,0.719869522487416,0.8052725791931152,0.7521952986717224,1.0,0.5,0.8333333333333334,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.875,0.8333333333333333,11.209335803985596,1.0,0.4949494949494949,0.8285714285714285
24,0.6729277512606453,0.7747279405593872,0.7351279854774475,1.0,0.5,0.8333333333333334,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.875,0.8333333333333333,10.42477798461914,1.0,0.4949494949494949,0.8285714285714285
25,0.6346732728621539,0.753982424736023,0.7190418243408203,0.9705882352941176,0.5,1.0,1.0,0.9722222222222222,0.9705882352941176,1.0,0.5,0.5,1.0,1.0,1.0,12.575825691223145,0.9705627705627706,0.4949494949494949,1.0
26,0.5825777825187234,0.7360795736312866,0.7023370265960693,0.9705882352941176,0.5,0.8333333333333334,1.0,0.9722222222222222,0.9705882352941176,1.0,0.5,0.5,1.0,0.875,0.8333333333333333,11.819623470306396,0.9705627705627706,0.4505494505494506,0.8285714285714285
27,0.5476026219480178,0.7173179984092712,0.667123019695282,1.0,0.6,0.8333333333333334,1.0,1.0,1.0,1.0,0.6190476190476191,0.6000000000000001,1.0,0.875,0.8333333333333333,10.57030987739563,1.0,0.5833333333333333,0.8285714285714285
28,0.5226027264314539,0.6964895725250244,0.6491984724998474,0.9705882352941176,0.5,0.8333333333333334,1.0,0.9722222222222222,0.9705882352941176,1.0,0.5,0.5,1.0,0.875,0.8333333333333333,13.998686075210571,0.9705627705627706,0.4949494949494949,0.8285714285714285
29,0.49778223738950844,0.6939287185668945,0.6181734204292297,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.8571428571428572,0.8,1.0,1.0,1.0,11.548581600189209,1.0,0.7916666666666665,1.0
30,0.4797249050701366,0.6783154606819153,0.6161785125732422,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.8571428571428572,0.8,1.0,1.0,1.0,11.455054998397827,1.0,0.7916666666666665,1.0
31,0.45522798159543204,0.691895604133606,0.6259310245513916,1.0,0.7,1.0,1.0,1.0,1.0,1.0,0.8125,0.7,1.0,1.0,1.0,10.01822280883789,1.0,0.6703296703296704,1.0
32,0.4371235265451319,0.6920642852783203,0.6096342206001282,1.0,0.7,1.0,1.0,1.0,1.0,1.0,0.8125,0.7,1.0,1.0,1.0,12.838989496231079,1.0,0.6703296703296704,1.0
33,0.4458647247622995,0.6876488924026489,0.625379741191864,1.0,0.7,1.0,1.0,1.0,1.0,1.0,0.8125,0.7,1.0,1.0,1.0,11.34093427658081,1.0,0.6703296703296704,1.0
