Epoch,Training Loss,Validation Loss,Test Loss,Training Accuracy,Validation Accuracy,Test Accuracy,Training Precision,Training Recall,Training F1-Score,Validation Precision,Validation Recall,Validation F1-Score,Test Precision,Test Recall,Test F1-Score,Epoch Duration,Training Top-5 Accuracy,Validation Top-5 Accuracy,Test Top-5 Accuracy
12,2.9735974424025593,2.6859261989593506,2.8252744674682617,0.6470588235294118,0.5,0.6666666666666666,1.0,0.7248677248677249,0.6470588235294118,1.0,0.5,0.5,1.0,0.8,0.6666666666666666,13.823943376541138,0.6136363636363635,0.4949494949494949,0.625
13,2.635175817153033,2.319701671600342,2.4633162021636963,0.6764705882352942,0.6,0.8333333333333334,1.0,0.7451923076923077,0.6764705882352942,1.0,0.6,0.6,1.0,0.875,0.8333333333333333,13.347500562667847,0.652093023255814,0.6,0.8285714285714285
14,2.29403018951416,2.0037951469421387,2.17590594291687,0.6764705882352942,0.6,0.8333333333333334,1.0,0.6931818181818181,0.6764705882352942,1.0,0.6190476190476191,0.6000000000000001,1.0,0.875,0.8333333333333333,12.624608755111694,0.6693191865605659,0.5833333333333333,0.8285714285714285
15,1.9940475716310389,1.6721376180648804,1.7706483602523804,0.7647058823529411,0.7,1.0,1.0,0.7684210526315789,0.7647058823529411,1.0,0.7083333333333333,0.7,1.0,1.0,1.0,11.8058762550354,0.763888888888889,0.6969696969696968,1.0
16,1.708485435037052,1.4104204177856445,1.4631928205490112,0.9117647058823529,0.6,1.0,1.0,0.9131944444444444,0.9117647058823529,1.0,0.6,0.6,1.0,1.0,1.0,15.920383930206299,0.9116883116883117,0.6,1.0
17,1.4634853250840132,1.22038733959198,1.2859221696853638,0.8529411764705882,0.6,1.0,1.0,0.8541666666666667,0.8529411764705882,1.0,0.6190476190476191,0.6000000000000001,1.0,1.0,1.0,13.329390048980713,0.8528138528138528,0.5833333333333333,1.0
18,1.28825922573314,1.0867455005645752,1.1780740022659302,0.8235294117647058,0.7,0.8333333333333334,1.0,0.8280701754385965,0.8235294117647058,1.0,0.8125,0.7,1.0,0.875,0.8333333333333333,12.94330382347107,0.8229166666666666,0.6703296703296704,0.8285714285714285
19,1.1234357216778923,0.9665438532829285,1.054885745048523,0.8823529411764706,0.7,0.6666666666666666,1.0,0.9047619047619048,0.8823529411764706,1.0,0.8125,0.7,1.0,0.8,0.6666666666666666,11.828293561935425,0.8807017543859649,0.6703296703296704,0.625
20,0.9982571181129006,0.8863746523857117,0.928700864315033,0.8529411764705882,0.7,0.6666666666666666,1.0,0.8863636363636364,0.8529411764705883,1.0,0.8125,0.7,1.0,0.8,0.6666666666666666,13.329321146011353,0.8496905393457117,0.6703296703296704,0.625
21,0.8850506053251379,0.8335636258125305,0.880209743976593,0.9117647058823529,0.6,0.6666666666666666,1.0,0.925,0.9117647058823529,1.0,0.7777777777777778,0.6,1.0,0.8,0.6666666666666666,15.133848667144775,0.9110723626852659,0.5238095238095238,0.625
22,0.7937871989081887,0.7789112329483032,0.830611526966095,0.9411764705882353,0.6,0.6666666666666666,1.0,0.9473684210526316,0.9411764705882353,1.0,0.7777777777777778,0.6,1.0,0.8,0.6666666666666666,12.608200073242188,0.9409722222222222,0.5238095238095238,0.625
23,0.7338834510130041,0.7576107978820801,0.795985996723175,0.8823529411764706,0.6,0.6666666666666666,1.0,0.9047619047619048,0.8823529411764706,1.0,0.7777777777777778,0.6,1.0,0.8,0.6666666666666666,11.913685083389282,0.8807017543859649,0.5238095238095238,0.625
24,0.6731881113613353,0.7245891094207764,0.7574529051780701,0.9411764705882353,0.8,1.0,1.0,0.9473684210526316,0.9411764705882353,1.0,0.8571428571428572,0.8,1.0,1.0,1.0,13.001077651977539,0.9409722222222222,0.7916666666666665,1.0
25,0.6205114617067224,0.6771982908248901,0.7192871570587158,0.9705882352941176,0.9,0.8333333333333334,1.0,0.9722222222222222,0.9705882352941176,1.0,0.9166666666666667,0.9,1.0,0.875,0.8333333333333333,14.122219324111938,0.9705627705627706,0.898989898989899,0.8285714285714285
26,0.5881689857034123,0.6508023738861084,0.6937162280082703,0.9705882352941176,0.9,0.8333333333333334,1.0,0.9722222222222222,0.9705882352941176,1.0,0.9166666666666667,0.9,1.0,0.875,0.8333333333333333,15.70952844619751,0.9705627705627706,0.898989898989899,0.8285714285714285
27,0.5495942480423871,0.644051730632782,0.6644591689109802,0.9705882352941176,0.9,0.8333333333333334,1.0,0.9722222222222222,0.9705882352941176,1.0,0.9166666666666667,0.9,1.0,0.875,0.8333333333333333,12.614448308944702,0.9705627705627706,0.898989898989899,0.8285714285714285
28,0.5269962268717149,0.6504688858985901,0.661323606967926,0.9705882352941176,0.8,0.8333333333333334,1.0,0.9722222222222222,0.9705882352941176,1.0,0.8571428571428572,0.8,1.0,0.875,0.8333333333333333,13.885540008544922,0.9705627705627706,0.7916666666666665,0.8285714285714285
29,0.49780064645935507,0.6390998959541321,0.649829626083374,0.9705882352941176,0.8,0.8333333333333334,1.0,0.9722222222222222,0.9705882352941176,1.0,0.8571428571428572,0.8,1.0,0.875,0.8333333333333333,24.462462663650513,0.9705627705627706,0.7916666666666665,0.8285714285714285
