Epoch,Training Loss,Validation Loss,Test Loss,Training Accuracy,Validation Accuracy,Test Accuracy,Training Precision,Training Recall,Training F1-Score,Validation Precision,Validation Recall,Validation F1-Score,Test Precision,Test Recall,Test F1-Score,Epoch Duration,Training Top-5 Accuracy,Validation Top-5 Accuracy,Test Top-5 Accuracy
26,0.17695236206054688,0.5363738536834717,0.6072885990142822,0.9411764705882353,0.8,0.8333333333333334,1.0,0.9473684210526316,0.9411764705882353,1.0,0.8,0.8,1.0,0.875,0.8333333333333333,11.437046766281128,0.9409722222222222,0.8000000000000002,0.8285714285714285
27,0.18987316243788777,0.5472915768623352,0.5804895162582397,0.9705882352941176,0.8,0.8333333333333334,1.0,0.9722222222222222,0.9705882352941176,1.0,0.8,0.8,1.0,0.875,0.8333333333333333,10.068344354629517,0.9705627705627706,0.8000000000000002,0.8285714285714285
28,0.18050571048960967,0.5714807510375977,0.6189641356468201,0.9411764705882353,0.8,0.8333333333333334,1.0,0.9473684210526316,0.9411764705882353,1.0,0.8571428571428572,0.8,1.0,0.875,0.8333333333333333,12.447134494781494,0.9409722222222222,0.7916666666666665,0.8285714285714285
29,0.16055147788103888,0.5519943833351135,0.61396324634552,0.9705882352941176,0.8,0.8333333333333334,1.0,0.9722222222222222,0.9705882352941176,1.0,0.8,0.8,1.0,0.875,0.8333333333333333,11.425432205200195,0.9705627705627706,0.8000000000000002,0.8285714285714285
30,0.14647039946387796,0.5266895890235901,0.6223413348197937,0.9705882352941176,0.8,0.5,1.0,0.9722222222222222,0.9705882352941176,1.0,0.8571428571428572,0.8,1.0,0.5,0.5,10.181143760681152,0.9705627705627706,0.7916666666666665,0.48571428571428577
31,0.11493639647960663,0.5430610775947571,0.6543352007865906,1.0,0.8,0.5,1.0,1.0,1.0,1.0,0.8571428571428572,0.8,1.0,0.5,0.5,12.240105628967285,1.0,0.7916666666666665,0.48571428571428577
32,0.12940808604745305,0.5393078327178955,0.6475668549537659,1.0,0.8,0.5,1.0,1.0,1.0,1.0,0.8571428571428572,0.8,1.0,0.5,0.5,11.148125886917114,1.0,0.7916666666666665,0.48571428571428577
33,0.12290822758394129,0.5366901159286499,0.6660544872283936,1.0,0.8,0.5,1.0,1.0,1.0,1.0,0.8571428571428572,0.8,1.0,0.5,0.5,11.2043297290802,1.0,0.7916666666666665,0.48571428571428577
34,0.12545211525524363,0.5302464365959167,0.6350982785224915,1.0,0.8,0.6666666666666666,1.0,1.0,1.0,1.0,0.8571428571428572,0.8,1.0,0.8,0.6666666666666666,10.19099497795105,1.0,0.7916666666666665,0.625
35,0.12977697568781235,0.5324720144271851,0.6450598835945129,1.0,0.8,0.6666666666666666,1.0,1.0,1.0,1.0,0.8571428571428572,0.8,1.0,0.8,0.6666666666666666,12.671743154525757,1.0,0.7916666666666665,0.625
36,0.1584490607766544,0.5349797010421753,0.6261180639266968,0.9411764705882353,0.8,0.6666666666666666,1.0,0.9473684210526316,0.9411764705882353,1.0,0.8571428571428572,0.8,1.0,0.8,0.6666666666666666,11.810429573059082,0.9409722222222222,0.7916666666666665,0.625
37,0.1473149867618785,0.5372560620307922,0.6153152585029602,1.0,0.8,0.6666666666666666,1.0,1.0,1.0,1.0,0.8571428571428572,0.8,1.0,0.8,0.6666666666666666,10.526180744171143,1.0,0.7916666666666665,0.625
38,0.142156464212081,0.539293646812439,0.6004796624183655,0.9705882352941176,0.8,0.5,1.0,0.9722222222222222,0.9705882352941176,1.0,0.8571428571428572,0.8,1.0,0.5,0.5,12.096420526504517,0.9705627705627706,0.7916666666666665,0.48571428571428577
39,0.1583021879196167,0.5395359396934509,0.5882683992385864,0.9705882352941176,0.8,0.6666666666666666,1.0,0.9722222222222222,0.9705882352941176,1.0,0.8571428571428572,0.8,1.0,0.8,0.6666666666666666,11.308231115341187,0.9705627705627706,0.7916666666666665,0.625
40,0.15617211426005645,0.5357217192649841,0.57105952501297,0.9411764705882353,0.8,0.6666666666666666,1.0,0.9473684210526316,0.9411764705882353,1.0,0.8571428571428572,0.8,1.0,0.8,0.6666666666666666,11.402042388916016,0.9409722222222222,0.7916666666666665,0.625
41,0.10243250780245837,0.5246297121047974,0.5660468935966492,1.0,0.8,0.6666666666666666,1.0,1.0,1.0,1.0,0.8571428571428572,0.8,1.0,0.8,0.6666666666666666,10.255640029907227,1.0,0.7916666666666665,0.625
42,0.0976611349512549,0.5218642354011536,0.5579906105995178,1.0,0.8,0.6666666666666666,1.0,1.0,1.0,1.0,0.8571428571428572,0.8,1.0,0.8,0.6666666666666666,12.528589010238647,1.0,0.7916666666666665,0.625
43,0.12615310795166912,0.5257436037063599,0.5758723020553589,1.0,0.8,0.5,1.0,1.0,1.0,1.0,0.8571428571428572,0.8,1.0,0.5,0.5,11.145206928253174,1.0,0.7916666666666665,0.48571428571428577
44,0.12536885457880356,0.5246847867965698,0.5917955040931702,1.0,0.8,0.5,1.0,1.0,1.0,1.0,0.8571428571428572,0.8,1.0,0.5,0.5,13.54672384262085,1.0,0.7916666666666665,0.48571428571428577
45,0.13763841460732854,0.5181177258491516,0.5685121417045593,0.9411764705882353,0.8,0.5,1.0,0.9473684210526316,0.9411764705882353,1.0,0.8571428571428572,0.8,1.0,0.5,0.5,10.169039964675903,0.9409722222222222,0.7916666666666665,0.48571428571428577
46,0.13729996540967157,0.5234267711639404,0.5476550459861755,0.9411764705882353,0.8,0.6666666666666666,1.0,0.9473684210526316,0.9411764705882353,1.0,0.8571428571428572,0.8,1.0,0.8,0.6666666666666666,12.524040460586548,0.9409722222222222,0.7916666666666665,0.625
47,0.12905043363571167,0.5192123055458069,0.5652114748954773,0.9705882352941176,0.8,0.5,1.0,0.9722222222222222,0.9705882352941176,1.0,0.8571428571428572,0.8,1.0,0.5,0.5,11.32511854171753,0.9705627705627706,0.7916666666666665,0.48571428571428577
48,0.1397215899299173,0.5044199228286743,0.5608039498329163,0.9705882352941176,0.8,0.6666666666666666,1.0,0.9722222222222222,0.9705882352941176,1.0,0.8571428571428572,0.8,1.0,0.8,0.6666666666666666,10.47779393196106,0.9705627705627706,0.7916666666666665,0.625
49,0.09042363307055305,0.5054652094841003,0.5623450875282288,1.0,0.8,0.6666666666666666,1.0,1.0,1.0,1.0,0.8571428571428572,0.8,1.0,0.8,0.6666666666666666,12.165447473526001,1.0,0.7916666666666665,0.625
50,0.09886074416777667,0.5210469961166382,0.5636674165725708,1.0,0.8,0.5,1.0,1.0,1.0,1.0,0.8571428571428572,0.8,1.0,0.5,0.5,11.15454888343811,1.0,0.7916666666666665,0.48571428571428577
51,0.10296743757584516,0.5222443342208862,0.5625881552696228,1.0,0.8,0.6666666666666666,1.0,1.0,1.0,1.0,0.8571428571428572,0.8,1.0,0.6666666666666666,0.6666666666666666,10.686888456344604,1.0,0.7916666666666665,0.6666666666666666
